Food code,Start date,End date,Seq num,SR code,SR description,Amount,Measure,Portion code,Retention code,Flag,Weight
13210260,01-Jan-13,31-Dec-14,5,9156,"Lemon peel, raw",1,GM,0,0,0,1
13210270,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",4,C,10205,2151,0,976
13210270,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",1,C,10205,0,0,200
13210270,01-Jan-13,31-Dec-14,3,20027,Cornstarch,3,TB,10205,0,0,24
13210270,01-Jan-13,31-Dec-14,4,1125,"Egg, yolk, raw, fresh",8,,62740,105,0,136
13210280,01-Jan-13,31-Dec-14,1,19201,"Puddings, vanilla, ready-to-eat",100,GM,0,0,0,100
13210290,01-Jan-13,31-Dec-14,1,19233,"Puddings, vanilla, ready-to-eat, fat free",100,GM,0,0,0,100
13210300,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",2,C,10205,2152,0,488
13210300,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",3,TB,10205,0,0,37.5
13210300,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",2,,60919,101,0,100
13210300,01-Jan-13,31-Dec-14,4,2047,"Salt, table",1,,62579,0,0,0.4
13210300,01-Jan-13,31-Dec-14,5,14429,"Beverages, water, tap, municipal",0.25,TS,10205,0,0,1.234
13210350,01-Jan-13,31-Dec-14,1,1123,"Egg, whole, raw, fresh",6,,60919,101,0,300
13210350,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",9,TB,10205,0,0,112.5
13210350,01-Jan-13,31-Dec-14,3,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",1.5,C,10205,2153,0,378
13210350,01-Jan-13,31-Dec-14,4,14411,"Beverages, water, tap, drinking",1.5,C,10205,0,0,355.5
13210350,01-Jan-13,31-Dec-14,5,2047,"Salt, table",0.5,TS,10205,0,0,3
13210350,01-Jan-13,31-Dec-14,6,19335,"Sugars, granulated",1,C,10205,0,0,200
13210410,01-Jan-13,31-Dec-14,1,19193,"Puddings, rice, ready-to-eat",100,GM,0,0,0,100
13210450,01-Jan-13,31-Dec-14,1,20044,"Rice, white, long-grain, regular, raw, enriched",1,LB,0,431,0,453.6
13210450,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",1,LB,0,0,0,453.6
13210450,01-Jan-13,31-Dec-14,3,12062,"Nuts, almonds, blanched",1,WO,0,0,0,28.35
13210450,01-Jan-13,31-Dec-14,4,12152,"Nuts, pistachio nuts, dry roasted, without salt added",14.2,GM,0,0,0,14.2
13210450,01-Jan-13,31-Dec-14,5,2052,"Vanilla extract, imitation, no alcohol",2,TB,10205,0,0,26
13210450,01-Jan-13,31-Dec-14,6,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",6,PT,10205,2152,0,2928
13210500,01-Jan-13,31-Dec-14,1,20068,"Tapioca, pearl, dry",1.5,TB,10205,0,0,14.25
13210500,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",2,C,10205,2151,0,488
13210500,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",0.333,C,10205,0,0,66.6
13210500,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",2,,60919,105,0,100
13210500,01-Jan-13,31-Dec-14,5,2047,"Salt, table",0.25,TS,10205,0,0,1.5
13210500,01-Jan-13,31-Dec-14,6,14411,"Beverages, water, tap, drinking",1,TS,10205,0,0,4.938
13210520,01-Jan-13,31-Dec-14,1,20068,"Tapioca, pearl, dry",1.5,TB,10205,358,0,14.25
13210520,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",2,C,10205,2151,0,488
13210520,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",0.333,C,10205,0,0,66.6
13210520,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.25,TS,10205,0,0,1.5
13210520,01-Jan-13,31-Dec-14,5,14411,"Beverages, water, tap, drinking",1,TS,10205,0,0,4.938
13210530,01-Jan-13,31-Dec-14,1,20068,"Tapioca, pearl, dry",1.5,,21000,358,0,15
13210530,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",2,C,10205,2151,0,488
13210530,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",0.333,C,10205,0,0,66.6
13210530,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.25,,22000,0,0,1.5
13210530,01-Jan-13,31-Dec-14,5,2052,"Vanilla extract, imitation, no alcohol",1,TS,10205,0,0,4.333
13210530,01-Jan-13,31-Dec-14,6,19165,"Cocoa, dry powder, unsweetened",3,TB,10205,0,0,16.125
13210610,01-Jan-13,31-Dec-14,1,19324,"Puddings, coconut cream, dry mix, regular",1,,62847,0,0,88
13210610,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",4,C,10205,2151,0,976
13210610,01-Jan-13,31-Dec-14,3,19322,"Puddings, coconut cream, dry mix, instant",1,,61556,0,0,99
13210710,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",6,C,10205,2153,0,1464
13210710,01-Jan-13,31-Dec-14,2,20022,"Cornmeal, degermed, enriched, yellow",1,C,10205,301,0,138
13210710,01-Jan-13,31-Dec-14,3,19304,Molasses,0.5,C,10205,0,0,164
13210710,01-Jan-13,31-Dec-14,4,19335,"Sugars, granulated",0.25,C,10205,0,0,50
13210710,01-Jan-13,31-Dec-14,5,1123,"Egg, whole, raw, fresh",2,,60919,101,0,100
13210710,01-Jan-13,31-Dec-14,6,2021,"Spices, ginger, ground",1,TS,22000,0,0,1.8
13210710,01-Jan-13,31-Dec-14,7,2047,"Salt, table",1,TS,10205,0,5,6
13210750,01-Jan-13,31-Dec-14,1,19201,"Puddings, vanilla, ready-to-eat",1,C,10205,0,0,261
13210750,01-Jan-13,31-Dec-14,2,11423,"Pumpkin, cooked, boiled, drained, without salt",0.5,C,10118,0,0,122.5
13210750,01-Jan-13,31-Dec-14,3,81102010,"Margarine, stick, salted",0.5,TS,22000,0,4,2.35
13210810,01-Jan-13,31-Dec-14,1,11422,"Pumpkin, raw",1.4,LB,0,3451,0,635.04
13210810,01-Jan-13,31-Dec-14,2,81102010,"Margarine, stick, salted",2,TB,10205,0,4,28.375
13210810,01-Jan-13,31-Dec-14,3,20081,"Wheat flour, white, all-purpose, enriched, bleached",0.333,C,10205,301,0,41.625
13210810,01-Jan-13,31-Dec-14,4,2047,"Salt, table",1,TS,10205,0,0,6
13210810,01-Jan-13,31-Dec-14,5,19335,"Sugars, granulated",0.333,C,10205,0,0,66.6
13210810,01-Jan-13,31-Dec-14,6,11100000,"Milk, NFS",0.333,C,10205,2152,0,81.252
13210810,01-Jan-13,31-Dec-14,7,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
13210810,01-Jan-13,31-Dec-14,8,14411,"Beverages, water, tap, drinking",1,TS,10205,0,0,4.938
13210810,01-Jan-13,31-Dec-14,9,2010,"Spices, cinnamon, ground",0.5,TS,21000,0,0,1.3
13210820,01-Jan-13,31-Dec-14,1,11167,"Corn, sweet, yellow, raw",1.5,,10205,3456,0,217.5
13210820,01-Jan-13,31-Dec-14,2,12117,"Nuts, coconut milk, raw (liquid expressed from grated meat and water)",2,C,10205,2204,0,480
13210820,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",0.75,C,10205,0,0,150
13210820,01-Jan-13,31-Dec-14,4,2047,"Salt, table",1.25,TS,10205,0,0,7.5
13210820,01-Jan-13,31-Dec-14,5,2005,Anise seed,0.5,TS,21000,0,2,1.117
13220110,01-Jan-13,31-Dec-14,1,19206,"Puddings, vanilla, dry mix, regular",1,,62847,0,0,88
13220110,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",4,C,10205,2151,0,976
13220110,01-Jan-13,31-Dec-14,3,19202,"Puddings, vanilla, dry mix, instant",1,,61556,0,0,99
13220120,01-Jan-13,31-Dec-14,1,19188,"Puddings, chocolate, dry mix, regular",1,,61556,0,0,99
13220120,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",4,C,10205,2151,0,976
13220120,01-Jan-13,31-Dec-14,3,19184,"Puddings, chocolate, dry mix, instant",1,,61556,0,0,99
13220210,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",4,C,10205,2151,0,976
13220210,01-Jan-13,31-Dec-14,2,44260,"Puddings, all flavors except chocolate, low calorie, instant, dry mix",32,GM,0,0,3,32
13220210,01-Jan-13,31-Dec-14,3,44259,"Puddings, all flavors except chocolate, low calorie, regular, dry mix",32,GM,0,0,3,32
13220220,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",4,C,10205,2151,0,976
13220220,01-Jan-13,31-Dec-14,2,44061,"Puddings, chocolate flavor, low calorie, instant, dry mix",40,GM,0,0,3,40
13220220,01-Jan-13,31-Dec-14,3,44258,"Puddings, chocolate flavor, low calorie, regular, dry mix",40,GM,0,0,3,40
13220230,01-Jan-13,31-Dec-14,1,19235,"Puddings, chocolate, ready-to-eat, fat free",100,GM,0,0,0,100
13220235,01-Jan-13,31-Dec-14,1,19235,"Puddings, chocolate, ready-to-eat, fat free",100,GM,0,0,0,100
13220240,01-Jan-13,31-Dec-14,1,19233,"Puddings, vanilla, ready-to-eat, fat free",100,GM,0,0,0,100
13220245,01-Jan-13,31-Dec-14,1,19233,"Puddings, vanilla, ready-to-eat, fat free",100,GM,0,0,0,100
13230110,01-Jan-13,31-Dec-14,1,19201,"Puddings, vanilla, ready-to-eat",100,GM,0,0,0,100
13230120,01-Jan-13,31-Dec-14,1,19233,"Puddings, vanilla, ready-to-eat, fat free",100,GM,0,0,0,100
13230130,01-Jan-13,31-Dec-14,1,19183,"Puddings, chocolate, ready-to-eat",100,GM,0,0,0,100
13230140,01-Jan-13,31-Dec-14,1,19235,"Puddings, chocolate, ready-to-eat, fat free",100,GM,0,0,0,100
13230200,01-Jan-13,31-Dec-14,1,19183,"Puddings, chocolate, ready-to-eat",50,GM,0,0,0,50
13230200,01-Jan-13,31-Dec-14,2,19201,"Puddings, vanilla, ready-to-eat",50,GM,0,0,0,50
13230500,01-Jan-13,31-Dec-14,1,19218,"Puddings, tapioca, ready-to-eat",100,GM,0,0,0,100
13230510,01-Jan-13,31-Dec-14,1,19234,"Puddings, tapioca, ready-to-eat, fat free",100,GM,0,0,0,100
13241000,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",7,TB,10205,2151,0,106.75
13241000,01-Jan-13,31-Dec-14,2,1123,"Egg, whole, raw, fresh",2,,60919,101,0,100
13241000,01-Jan-13,31-Dec-14,3,18212,"Cookies, vanilla wafers, lower fat",35,,61238,0,0,140
13241000,01-Jan-13,31-Dec-14,4,9040,"Bananas, raw",3,,63522,157,0,354
13241000,01-Jan-13,31-Dec-14,5,19335,"Sugars, granulated",0.25,C,10205,0,0,50
13241000,01-Jan-13,31-Dec-14,6,19207,"Puddings, vanilla, dry mix, regular, prepared with whole milk",4,,62389,0,0,560
13250000,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",2,C,10205,2152,0,488
13250000,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",0.25,C,10205,0,0,50
13250000,01-Jan-13,31-Dec-14,3,19081,"Candies, sweet chocolate",3,WO,0,0,0,85.05
13250000,01-Jan-13,31-Dec-14,4,1125,"Egg, yolk, raw, fresh",4,,62740,109,0,68
13250000,01-Jan-13,31-Dec-14,5,1053,"Cream, fluid, heavy whipping",0.75,C,10205,0,0,178.5
13250100,01-Jan-13,31-Dec-14,1,9316,"Strawberries, raw",0.667,,10140,0,0,154.744
13250100,01-Jan-13,31-Dec-14,2,9236,"Peaches, yellow, raw",0.667,C,10161,0,0,102.718
13250100,01-Jan-13,31-Dec-14,3,9040,"Bananas, raw",0.667,C,10118,0,0,150.075
13250100,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.125,TS,10205,0,0,0.75
13250100,01-Jan-13,31-Dec-14,5,19336,"Sugars, powdered",1,C,10205,0,0,120
13250100,01-Jan-13,31-Dec-14,6,19177,"Gelatins, dry powder, unsweetened",0.5,,60737,0,0,3.5
13250100,01-Jan-13,31-Dec-14,7,14429,"Beverages, water, tap, municipal",6,TB,10205,0,0,88.875
13250100,01-Jan-13,31-Dec-14,8,9152,"Lemon juice, raw",2,TB,10205,0,0,31
13250100,01-Jan-13,31-Dec-14,9,1053,"Cream, fluid, heavy whipping",2,C,10205,0,0,476
13250200,01-Jan-13,31-Dec-14,1,14411,"Beverages, water, tap, drinking",3,FO,10205,0,0,88.875
13250200,01-Jan-13,31-Dec-14,2,1091,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",26,GM,0,0,0,26
13250200,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",29,GM,0,0,0,29
13250200,01-Jan-13,31-Dec-14,4,19166,"Cocoa, dry powder, unsweetened, processed with alkali",18,GM,0,0,0,18
13250200,01-Jan-13,31-Dec-14,5,20027,Cornstarch,18,GM,0,0,0,18
13250200,01-Jan-13,31-Dec-14,6,4651,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",5,GM,0,0,0,5
13252100,01-Jan-13,31-Dec-14,1,12179,"Nuts, coconut meat, dried (desiccated), sweetened, shredded",3.5,WO,0,2201,0,99.225
13252100,01-Jan-13,31-Dec-14,2,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",1,,60507,2152,0,369
13252100,01-Jan-13,31-Dec-14,3,1095,"Milk, canned, condensed, sweetened",14,FO,10205,2152,0,535.5
13252100,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",6,,60919,101,0,300
13252100,01-Jan-13,31-Dec-14,5,19335,"Sugars, granulated",0.75,C,10205,0,0,150
13252100,01-Jan-13,31-Dec-14,6,14411,"Beverages, water, tap, drinking",0.333,C,10205,0,0,78.921
13252200,01-Jan-13,31-Dec-14,1,1225,Dulce de Leche,100,GM,0,0,0,100
13252500,01-Jan-13,31-Dec-14,1,1036,"Cheese, ricotta, whole milk",1,C,10205,1,0,246
13252500,01-Jan-13,31-Dec-14,2,1049,"Cream, fluid, half and half",240,GM,0,2152,0,240
13252500,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",1,C,10205,0,0,200
13252500,01-Jan-13,31-Dec-14,4,12152,"Nuts, pistachio nuts, dry roasted, without salt added",10,GM,0,0,0,10
13252500,01-Jan-13,31-Dec-14,5,12062,"Nuts, almonds, blanched",10,GM,0,0,0,10
13252600,01-Jan-13,31-Dec-14,1,18175,"Cookies, ladyfingers, with lemon juice and rind",6,WO,0,0,0,170.1
13252600,01-Jan-13,31-Dec-14,2,1017,"Cheese, cream",8,WO,0,0,0,226.8
13252600,01-Jan-13,31-Dec-14,3,1053,"Cream, fluid, heavy whipping",0.75,C,10205,0,0,178.5
13252600,01-Jan-13,31-Dec-14,4,19335,"Sugars, granulated",0.3333,C,10205,0,0,66.66
13252600,01-Jan-13,31-Dec-14,5,14214,"Beverages, coffee, instant, regular, powder",9,GM,0,0,0,9
13252600,01-Jan-13,31-Dec-14,6,19165,"Cocoa, dry powder, unsweetened",0.5,,21000,0,0,2.7
13310000,01-Jan-13,31-Dec-14,1,3245,"Babyfood, dessert, custard pudding, vanilla, strained",50,GM,0,0,0,50
13310000,01-Jan-13,31-Dec-14,2,3246,"Babyfood, dessert, custard pudding, vanilla, junior",50,GM,0,0,0,50
13311000,01-Jan-13,31-Dec-14,1,3245,"Babyfood, dessert, custard pudding, vanilla, strained",100,GM,0,0,0,100
13312000,01-Jan-13,31-Dec-14,1,3246,"Babyfood, dessert, custard pudding, vanilla, junior",100,GM,0,0,0,100
13411000,01-Jan-13,31-Dec-14,1,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,TB,10205,302,0,15.625
13411000,01-Jan-13,31-Dec-14,2,11100000,"Milk, NFS",1,C,10205,2151,0,244
13411000,01-Jan-13,31-Dec-14,3,81102010,"Margarine, stick, salted",2,TB,10205,0,4,28.375
13411000,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.25,TS,10205,0,5,1.5
13412000,01-Jan-13,31-Dec-14,1,81201000,Animal fat or drippings,4,TB,10205,0,4,51.25
13412000,01-Jan-13,31-Dec-14,2,20081,"Wheat flour, white, all-purpose, enriched, bleached",4,TB,10205,305,0,31.25
13412000,01-Jan-13,31-Dec-14,3,11100000,"Milk, NFS",2.5,C,10205,2151,0,610
13412000,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.5,TS,10205,0,5,3
14010000,01-Jan-13,31-Dec-14,1,1009,"Cheese, cheddar",60,GM,0,0,0,60
14010000,01-Jan-13,31-Dec-14,2,1252,"Cheese product, pasteurized process, American, vitamin D fortified",40,GM,0,0,0,40
14101010,01-Jan-13,31-Dec-14,1,1004,"Cheese, blue",100,GM,0,0,0,100
14102010,01-Jan-13,31-Dec-14,1,1005,"Cheese, brick",100,GM,0,0,0,100
14103010,01-Jan-13,31-Dec-14,1,1007,"Cheese, camembert",100,GM,0,0,0,100
14103020,01-Jan-13,31-Dec-14,1,1006,"Cheese, brie",100,GM,0,0,0,100
14104100,01-Jan-13,31-Dec-14,1,1009,"Cheese, cheddar",100,GM,0,0,0,100
14104110,01-Jan-13,31-Dec-14,1,1260,"Cheese, cheddar, reduced fat",100,GM,0,0,0,100
14104115,01-Jan-13,31-Dec-14,1,1265,"Cheese, cheddar, nonfat or fat free",100,GM,0,0,0,100
14104200,01-Jan-13,31-Dec-14,1,1011,"Cheese, colby",100,GM,0,0,0,100
14104250,01-Jan-13,31-Dec-14,1,1011,"Cheese, colby",50,GM,0,0,0,50
14104250,01-Jan-13,31-Dec-14,2,1025,"Cheese, monterey",50,GM,0,0,0,50
14104400,01-Jan-13,31-Dec-14,1,1019,"Cheese, feta",100,GM,0,0,0,100
14104600,01-Jan-13,31-Dec-14,1,1020,"Cheese, fontina",100,GM,0,0,0,100
14104700,01-Jan-13,31-Dec-14,1,1156,"Cheese, goat, hard type",33,GM,0,0,0,33
14104700,01-Jan-13,31-Dec-14,2,1157,"Cheese, goat, semisoft type",34,GM,0,0,0,34
14104700,01-Jan-13,31-Dec-14,3,1159,"Cheese, goat, soft type",33,GM,0,0,0,33
14105010,01-Jan-13,31-Dec-14,1,1018,"Cheese, edam",70,GM,0,0,0,70
14105010,01-Jan-13,31-Dec-14,2,1022,"Cheese, gouda",30,GM,0,0,0,30
14105200,01-Jan-13,31-Dec-14,1,1023,"Cheese, gruyere",100,GM,0,0,0,100
14106010,01-Jan-13,31-Dec-14,1,1024,"Cheese, limburger",100,GM,0,0,0,100
14106200,01-Jan-13,31-Dec-14,1,1025,"Cheese, monterey",100,GM,0,0,0,100
14106500,01-Jan-13,31-Dec-14,1,42155,"Cheese, monterey, low fat",100,GM,0,0,0,100
14107010,01-Jan-13,31-Dec-14,1,1029,"Cheese, mozzarella, low moisture, part-skim",100,GM,0,0,0,100
14107020,01-Jan-13,31-Dec-14,1,1026,"Cheese, mozzarella, whole milk",100,GM,0,0,0,100
14107030,01-Jan-13,31-Dec-14,1,1029,"Cheese, mozzarella, low moisture, part-skim",100,GM,0,0,0,100
14107040,01-Jan-13,31-Dec-14,1,43597,"Cheese, mozzarella, low sodium",100,GM,0,0,0,100
14107060,01-Jan-13,31-Dec-14,1,42304,"Cheese, mozzarella, nonfat",100,GM,0,0,0,100
14107200,01-Jan-13,31-Dec-14,1,1030,"Cheese, muenster",100,GM,0,0,0,100
14107250,01-Jan-13,31-Dec-14,1,42303,"Cheese, muenster, low fat",100,GM,0,0,0,100
14108010,01-Jan-13,31-Dec-14,1,1032,"Cheese, parmesan, grated",100,GM,0,0,0,100
14108015,01-Jan-13,31-Dec-14,1,1204,"Cheese, parmesan, dry grated, reduced fat",100,GM,0,0,0,100
14108020,01-Jan-13,31-Dec-14,1,1033,"Cheese, parmesan, hard",100,GM,0,0,0,100
14108060,01-Jan-13,31-Dec-14,1,1185,"Parmesan cheese topping, fat free",100,GM,0,0,0,100
14108200,01-Jan-13,31-Dec-14,1,1034,"Cheese, port de salut",100,GM,0,0,0,100
14108400,01-Jan-13,31-Dec-14,1,1035,"Cheese, provolone",100,GM,0,0,0,100
14108420,01-Jan-13,31-Dec-14,1,1208,"Cheese, provolone, reduced fat",100,GM,0,0,0,100
14109010,01-Jan-13,31-Dec-14,1,1040,"Cheese, swiss",100,GM,0,0,0,100
14109020,01-Jan-13,31-Dec-14,1,43405,"Cheese, swiss, low sodium",100,GM,0,0,0,100
14109030,01-Jan-13,31-Dec-14,1,43589,"Cheese, swiss, low fat",100,GM,0,0,0,100
14109040,01-Jan-13,31-Dec-14,1,1266,"Cheese, Swiss, nonfat or fat free",100,GM,0,0,0,100
14110010,01-Jan-13,31-Dec-14,1,1169,"Cheese, low-sodium, cheddar or colby",100,GM,0,0,0,100
14120010,01-Jan-13,31-Dec-14,1,1251,"Cheese, Mexican blend",100,GM,0,0,0,100
14120020,01-Jan-13,31-Dec-14,1,1209,"Cheese, Mexican, blend, reduced fat",100,GM,0,0,0,100
14131000,01-Jan-13,31-Dec-14,1,1165,"Cheese, mexican, queso anejo",100,GM,0,0,0,100
14131500,01-Jan-13,31-Dec-14,1,1166,"Cheese, mexican, queso asadero",100,GM,0,0,0,100
14132000,01-Jan-13,31-Dec-14,1,1167,"Cheese, mexican, queso chihuahua",100,GM,0,0,0,100
14133000,01-Jan-13,31-Dec-14,1,1228,"Cheese, fresh, queso fresco",100,GM,0,0,0,100
14134000,01-Jan-13,31-Dec-14,1,1267,"Cheese, mexican, queso cotija",100,GM,0,0,0,100
14200100,01-Jan-13,31-Dec-14,1,1015,"Cheese, cottage, lowfat, 2% milkfat",100,GM,0,0,0,100
14201010,01-Jan-13,31-Dec-14,1,1012,"Cheese, cottage, creamed, large or small curd",100,GM,0,0,0,100
14201200,01-Jan-13,31-Dec-14,1,1012,"Cheese, cottage, creamed, large or small curd",94.22,GM,0,0,0,94.22
14201200,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",5.78,GM,0,0,0,5.78
14201500,01-Jan-13,31-Dec-14,1,1036,"Cheese, ricotta, whole milk",50,GM,0,0,0,50
14201500,01-Jan-13,31-Dec-14,2,1037,"Cheese, ricotta, part skim milk",50,GM,0,0,0,50
14202010,01-Jan-13,31-Dec-14,1,1013,"Cheese, cottage, creamed, with fruit",100,GM,0,0,0,100
14202020,01-Jan-13,31-Dec-14,1,43273,"Cheese, cottage, with vegetables",100,GM,0,0,0,100
14203010,01-Jan-13,31-Dec-14,1,1014,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",100,GM,0,0,0,100
14203020,01-Jan-13,31-Dec-14,1,1014,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",99,GM,0,0,0,99
14203020,01-Jan-13,31-Dec-14,2,2047,"Salt, table",1,GM,0,0,0,1
14203510,01-Jan-13,31-Dec-14,1,1036,"Queso del pais, blanco",100,GM,0,0,2,100
14204010,01-Jan-13,31-Dec-14,1,1015,"Cheese, cottage, lowfat, 2% milkfat",100,GM,0,0,0,100
14204020,01-Jan-13,31-Dec-14,1,1015,"Cheese, cottage, lowfat, 2% milkfat",1,C,10206,0,0,226
14204020,01-Jan-13,31-Dec-14,2,9240,"Peaches, canned, light syrup pack, solids and liquids",0.5,C,10205,0,0,125.5
14204030,01-Jan-13,31-Dec-14,1,43396,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",100,GM,0,0,0,100
14206010,01-Jan-13,31-Dec-14,1,43352,"Cheese, cottage, lowfat, 1% milkfat, no sodium added",100,GM,0,0,0,100
14207010,01-Jan-13,31-Dec-14,1,42235,"Cheese, cottage, lowfat, 1% milkfat, lactose reduced",100,GM,0,0,0,100
14301010,01-Jan-13,31-Dec-14,1,1017,"Cheese, cream",100,GM,0,0,0,100
14303010,01-Jan-13,31-Dec-14,1,43274,"Cheese, cream, low fat",100,GM,0,0,0,100
14410100,01-Jan-13,31-Dec-14,1,1042,"Cheese, pasteurized process, American, fortified with vitamin D",100,GM,0,0,0,100
14410110,01-Jan-13,31-Dec-14,1,1252,"Cheese product, pasteurized process, American, vitamin D fortified",100,GM,0,0,0,100
14410120,01-Jan-13,31-Dec-14,1,1215,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",100,GM,0,0,0,100
14410130,01-Jan-13,31-Dec-14,1,1061,"Cheese, American, nonfat or fat free",100,GM,0,0,0,100
14410210,01-Jan-13,31-Dec-14,1,43398,"Cheese, pasteurized process, cheddar or American, low sodium",100,GM,0,0,0,100
14410330,01-Jan-13,31-Dec-14,1,1259,"Cheese spread, American or Cheddar cheese base, reduced fat",100,GM,0,0,0,100
14410380,01-Jan-13,31-Dec-14,1,1186,"Cheese, cream, fat free",100,GM,0,0,0,100
14410500,01-Jan-13,31-Dec-14,1,1046,"Cheese food, pasteurized process, American, vitamin D fortified",50,GM,0,0,0,50
14410500,01-Jan-13,31-Dec-14,2,1254,"Cheese food, pasteurized process, American, without added vitamin D",50,GM,0,0,0,50
14410600,01-Jan-13,31-Dec-14,1,1043,"Cheese, pasteurized process, pimento",100,GM,0,0,0,100
14410620,01-Jan-13,31-Dec-14,1,1046,"Cheese food, pasteurized process, American, vitamin D fortified",100,GM,0,0,0,100
14420100,01-Jan-13,31-Dec-14,1,1048,"Cheese spread, pasteurized process, American",100,GM,0,0,0,100
14420160,01-Jan-13,31-Dec-14,1,1048,"Cheese spread, pasteurized process, American",100,GM,0,0,0,100
14420200,01-Jan-13,31-Dec-14,1,43276,"Cheese spread, cream cheese base",100,GM,0,0,0,100
14420210,01-Jan-13,31-Dec-14,1,43274,"Cheese, cream, low fat",100,GM,0,0,0,100
14420300,01-Jan-13,31-Dec-14,1,1048,"Cheese spread, pasteurized process, American",100,GM,0,0,0,100
14502000,01-Jan-13,31-Dec-14,1,42117,"Imitation cheese, american or cheddar, low cholesterol",100,GM,0,0,0,100
14610200,01-Jan-13,31-Dec-14,1,1012,"Cheese, cottage, creamed, large or small curd",1,C,10205,0,0,210
14610200,01-Jan-13,31-Dec-14,2,19173,"Gelatin desserts, dry mix, prepared with water",0.75,,10205,0,0,180
14610210,01-Jan-13,31-Dec-14,1,1012,"Cheese, cottage, creamed, large or small curd",1,C,10205,0,0,210
14610210,01-Jan-13,31-Dec-14,2,19173,"Gelatin desserts, dry mix, prepared with water",0.75,,10205,0,0,180
14610210,01-Jan-13,31-Dec-14,3,9100,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",0.75,C,10205,0,0,186
14610250,01-Jan-13,31-Dec-14,1,1012,"Cheese, cottage, creamed, large or small curd",1,C,10205,0,0,210
14610250,01-Jan-13,31-Dec-14,2,19173,"Gelatin desserts, dry mix, prepared with water",0.33,,10205,0,0,79.2
14610250,01-Jan-13,31-Dec-14,3,11124,"Carrots, raw",0.063,,10098,0,0,6.93
14610250,01-Jan-13,31-Dec-14,4,11109,"Cabbage, raw",0.084,,10159,0,0,5.88
14610250,01-Jan-13,31-Dec-14,5,11143,"Celery, raw",1,TB,21000,0,0,7.5
14610250,01-Jan-13,31-Dec-14,6,11333,"Peppers, sweet, green, raw",1,TB,21000,0,0,9.3
14610520,01-Jan-13,31-Dec-14,1,12155,"Nuts, walnuts, english",1,C,10036,0,0,120
14610520,01-Jan-13,31-Dec-14,2,1009,"Cheese, cheddar",2.5,,10159,0,0,282.5
14610520,01-Jan-13,31-Dec-14,3,1017,"Cheese, cream",3,WO,0,0,0,85.05
